Product Name,Category Name,Variant Name,Price,SKU,Barcode,Department,Stock Name,Stock Variant Name,Starting Quantity,Starting Value,Alert Level
EXITLINE 4386,2PIECES,BROWN46,200000,,,Main Department,EXITLINE 4386,BROWN46,1,100000,1
EXITLINE 4386,2PIECES,BROWN46,200000,,,Main Department,EXITLINE 4386,BROWN46,1,100000,1
EXITLINE 4386,2PIECES,BROWN42,200000,,,Main Department,EXITLINE 4386,BROWN42,1,100000,1
BENA LABENA 2200,SUITS,BROWN44,300000,,,Main Department,BENA LABENA 2200,BROWN44,1,150000,1
BENA LABENA 2200,SUITS,BROWN42,300000,,,Main Department,BENA LABENA 2200,BROWN42,1,150000,1
BENA LABENA 2200,SUITS,BROWN38,300000,,,Main Department,BENA LABENA 2200,BROWN38,1,150000,1
NESLY 8327,DRESSESS,BROWN44,330000,,,Main Department,NESLY 8327,BROWN44,1,165000,1
NESLY 8327,DRESSESS,BROWN52,330000,,,Main Department,NESLY 8327,BROWN52,1,165000,1
EYDIS 2022,TROUSERS,BROWN42,95000,,,Main Department,EYDIS 2022,BROWN42,1,47500,1
EYDIS 2022,TROUSERS,BROWN44,95000,,,Main Department,EYDIS 2022,BROWN44,1,47500,1
EYDIS 2022,TROUSERS,BROWN48,95000,,,Main Department,EYDIS 2022,BROWN48,1,47500,1
NOLINA 3080,TROUSERS,BROWN50,90000,,,Main Department,NOLINA 3080,BROWN50,1,45000,1
NOLINA 3080,TROUSERS,BROWN52,90000,,,Main Department,NOLINA 3080,BROWN52,1,45000,1
VICTORY 1123,TROUSERS,DARK BLUE58,95000,,,Main Department,VICTORY 1123,DARK BLUE58,1,47500,1
EYIDIS 1123,TROUSERS,BROWN38,95000,,,Main Department,EYIDIS 1123,BROWN38,1,47500,1
EYIDIS 1123,TROUSERS,BROWN40,95000,,,Main Department,EYIDIS 1123,BROWN40,1,47500,1
EYIDIS 1123,TROUSERS,BROWN40,95000,,,Main Department,EYIDIS 1123,BROWN40,1,47500,1
EYIDIS 1123,TROUSERS,BROWN42,95000,,,Main Department,EYIDIS 1123,BROWN42,1,47500,1
EYIDIS 2022,TROUSERS,BROWN54,95000,,,Main Department,EYIDIS 2022,BROWN54,1,47500,1
EYIDIS 2022,TROUSERS,BROWN56,95000,,,Main Department,EYIDIS 2022,BROWN56,1,47500,1
EYIDIS 2022,TROUSERS,BROWN56,95000,,,Main Department,EYIDIS 2022,BROWN56,1,47500,1
EYIDIS 2022,TROUSERS,BROWN58,95000,,,Main Department,EYIDIS 2022,BROWN58,1,47500,1
SHN 6180,DRESSESS,BROWN36,195000,,,Main Department,SHN 6180,BROWN36,1,97500,1
CARLINO 8618,DRESSESS,FLOWER36,100000,,,Main Department,CARLINO 8618,FLOWER36,1,50000,1
QUVARS 9230,DRESSESS,BROWN52,100000,,,Main Department,QUVARS 9230,BROWN52,1,50000,1
SENSLINE 211027,DRESSESS,BROWN36,90000,,,Main Department,SENSLINE 211027,BROWN36,1,45000,1
CHARMING 7036,DRESSESS,BROWN36,100000,,,Main Department,CHARMING 7036,BROWN36,1,50000,1
CHARMING 7036,DRESSESS,BROWN38,100000,,,Main Department,CHARMING 7036,BROWN38,1,50000,1
ROUX 5163,DRESSESS,BROWN36,100000,,,Main Department,ROUX 5163,BROWN36,1,50000,1
DIMOS 1092,DRESSESS,BROWN46,80000,,,Main Department,DIMOS 1092,BROWN46,1,40000,1
NESLY 8042,DRESSESS,BROWN44,270000,,,Main Department,NESLY 8042,BROWN44,1,135000,1
NESLY 8042,DRESSESS,BROWN46,270000,,,Main Department,NESLY 8042,BROWN46,1,135000,1
NESLY 8042,DRESSESS,BROWN40,270000,,,Main Department,NESLY 8042,BROWN40,1,135000,1
NESLY 8042,DRESSESS,BROWN38,270000,,,Main Department,NESLY 8042,BROWN38,1,135000,1
NESLY 8042,DRESSESS,BROWN42,270000,,,Main Department,NESLY 8042,BROWN42,1,135000,1
NESLY 8023,DRESSESS,BROWN42,250000,,,Main Department,NESLY 8023,BROWN42,1,125000,1
KADELLI 54780,SUITS,BROWN42,350000,,,Main Department,KADELLI 54780,BROWN42,1,175000,1
KADELLI 54780,SUITS,BROWN40,350000,,,Main Department,KADELLI 54780,BROWN40,1,175000,1
KADELLI 54780,SUITS,BROWN38,350000,,,Main Department,KADELLI 54780,BROWN38,1,175000,1
KADELLI 54780,SUITS,BROWN36,350000,,,Main Department,KADELLI 54780,BROWN36,1,175000,1
IZZET CANDAN 2893,SUITS,BROWN42,300000,,,Main Department,IZZET CANDAN 2893,BROWN42,1,150000,1
NESLY 8113 52,SUITS,BROWN52,250000,,,Main Department,NESLY 8113 52,BROWN52,1,125000,1
NOLINA 3252,SKIRTS,BROWN50,80000,,,Main Department,NOLINA 3252,BROWN50,1,40000,1
NOLINA 3252,SKIRTS,BROWN48,80000,,,Main Department,NOLINA 3252,BROWN48,1,40000,1
NOLINA 3251,SKIRTS,BROWN44,80000,,,Main Department,NOLINA 3251,BROWN44,1,40000,1
NOLINA 3251,SKIRTS,BROWN42,80000,,,Main Department,NOLINA 3251,BROWN42,1,40000,1
NOLINA 3251,SKIRTS,BROWN44,80000,,,Main Department,NOLINA 3251,BROWN44,1,40000,1
NOLINA 3251,SKIRTS,BROWN40,80000,,,Main Department,NOLINA 3251,BROWN40,1,40000,1
NOLINA 3251,SKIRTS,BROWN46,80000,,,Main Department,NOLINA 3251,BROWN46,1,40000,1
NOLINA 3251,SKIRTS,BROWN38,80000,,,Main Department,NOLINA 3251,BROWN38,1,40000,1
NOLINA 3251,SKIRTS,BROWN42,80000,,,Main Department,NOLINA 3251,BROWN42,1,40000,1
NOLINA 3251,SKIRTS,BROWN44,80000,,,Main Department,NOLINA 3251,BROWN44,1,40000,1
NOLINA 3251,SKIRTS,BROWN48,80000,,,Main Department,NOLINA 3251,BROWN48,1,40000,1
MANDOLINE 10804,SUITS,BROWN36,300000,,,Main Department,MANDOLINE 10804,BROWN36,1,150000,1
MANDOLINE 10804,SUITS,BROWN38,300000,,,Main Department,MANDOLINE 10804,BROWN38,1,150000,1
MANDOLINE 10804,SUITS,BROWN42,300000,,,Main Department,MANDOLINE 10804,BROWN42,1,150000,1
MANDOLINE 10804,SUITS,BROWN44,300000,,,Main Department,MANDOLINE 10804,BROWN44,1,150000,1
MANDOLINE 10804,SUITS,BROWN46,300000,,,Main Department,MANDOLINE 10804,BROWN46,1,150000,1
MANDOLINE 10804,SUITS,BROWN48,300000,,,Main Department,MANDOLINE 10804,BROWN48,1,150000,1
IDEAL 9125,DRESSESS,BROWN14,890000,,,Main Department,IDEAL 9125,BROWN14,1,445000,1
IDEAL 9111 BR,DRESSESS,BROWN16,800000,,,Main Department,IDEAL 9111 BR,BROWN16,1,400000,1
IDEAL 9111 BR,DRESSESS,BROWN12,800000,,,Main Department,IDEAL 9111 BR,BROWN12,1,400000,1
AYN 1859,CLUTCH,BROWN,65000,,,Main Department,AYN 1859,BROWN,1,32500,1
AYN 1859,CLUTCH,BROWN,65000,,,Main Department,AYN 1859,BROWN,1,32500,1
1711,CLUTCH,BROWN,75000,,,Main Department,1711,BROWN,1,37500,1
DIMELLO 2173,DRESSESS,BROWN44,490000,,,Main Department,DIMELLO 2173,BROWN44,1,245000,1
GLAM FASHION 3003,DRESSES,BROWN44,265000,,,Main Department,GLAM FASHION 3003,BROWN44,1,132500,1
LEONESSA 3758,DRESSESS,BROWN42,390000,,,Main Department,LEONESSA 3758,BROWN42,1,195000,1
CORDELIA 7071,DRESSESS,BROWN40,370000,,,Main Department,CORDELIA 7071,BROWN40,1,185000,1
JALUZZ 3114,DRESSES,BROWN42,485000,,,Main Department,JALUZZ 3114,BROWN42,1,242500,1
DIMELLO 2173,DRESSESS,BROWN46,490000,,,Main Department,DIMELLO 2173,BROWN46,1,245000,1
DIMELLO 2173,DRESSESS,BROWN48,490000,,,Main Department,DIMELLO 2173,BROWN48,1,245000,1
DIMELLO 2173,DRESSESS,BROWN50,490000,,,Main Department,DIMELLO 2173,BROWN50,1,245000,1
JALUZZ 3114,DRESSES,BROWN38,485000,,,Main Department,JALUZZ 3114,BROWN38,1,242500,1
JALUZZ 3114,DRESSES,BROWN40,485000,,,Main Department,JALUZZ 3114,BROWN40,1,242500,1
JALUZZ 3114,DRESSES,BROWN44,485000,,,Main Department,JALUZZ 3114,BROWN44,1,242500,1
RAMONA 3280,LONG DRESS,BROWN38,530000,,,Main Department,RAMONA 3280,BROWN38,1,265000,1
RAMONA 3280,LONG DRESS,BROWN40,530000,,,Main Department,RAMONA 3280,BROWN40,1,265000,1
RAMONA 3280,LONG DRESS,BROWN42,530000,,,Main Department,RAMONA 3280,BROWN42,1,265000,1
FOR COSTUME 9550,DRESSESS,BROWN38,530000,,,Main Department,FOR COSTUME 9550,BROWN38,1,265000,1
EVRO 6006,DRESSESS,BROWN50,450000,,,Main Department,EVRO 6006,BROWN50,1,225000,1
FOR COSTUME 9553,DRESSESS,BROWN38,450000,,,Main Department,FOR COSTUME 9553,BROWN38,1,225000,1
FAVANA 3119,DRESSESS,BROWN44,680000,,,Main Department,FAVANA 3119,BROWN44,1,340000,1
FOR COSTUME 9587,DRESSESS,BROWN48,680000,,,Main Department,FOR COSTUME 9587,BROWN48,1,340000,1
3108,DRESSESS,BROWN42,280000,,,Main Department,3108,BROWN42,1,140000,1
ELYSION 1407,DRESSESS,BROWN40,480000,,,Main Department,ELYSION 1407,BROWN40,1,240000,1
ELYSION 1407,DRESSESS,BROWN44,480000,,,Main Department,ELYSION 1407,BROWN44,1,240000,1
ELYSION 1407,DRESSESS,BROWN46,480000,,,Main Department,ELYSION 1407,BROWN46,1,240000,1
FOR COSTUME 9553,DRESSESS,BROWN44,450000,,,Main Department,FOR COSTUME 9553,BROWN44,1,225000,1
FOR COSTUME 9553,DRESSESS,BROWN40,450000,,,Main Department,FOR COSTUME 9553,BROWN40,1,225000,1
FOR COSTUME 9553,DRESSESS,BROWN42,450000,,,Main Department,FOR COSTUME 9553,BROWN42,1,225000,1
FOR COSTUME 9587,DRESSESS,BROWN38,680000,,,Main Department,FOR COSTUME 9587,BROWN38,1,340000,1
RIENTE 2171,DRESSESS,BROWN48,150000,,,Main Department,RIENTE 2171,BROWN48,1,75000,1
GUNBEYI 1645,DRESSESS,BROWN46,200000,,,Main Department,GUNBEYI 1645,BROWN46,1,100000,1
ADOSSE 0200,TROUSER,BROWN44,50000,,,Main Department,ADOSSE 0200,BROWN44,1,25000,1
ADOSSE 0200,TROUSER,BROWN38,50000,,,Main Department,ADOSSE 0200,BROWN38,1,25000,1
ZANZI 16217 ,2 PIECES,BROWN40,50000,,,Main Department,ZANZI 16217 ,BROWN40,1,25000,1
ZANZI 16217 ,2 PIECES,BROWN42,50000,,,Main Department,ZANZI 16217 ,BROWN42,1,25000,1
ZANZI 16217 ,2 PIECES,BROWN38,50000,,,Main Department,ZANZI 16217 ,BROWN38,1,25000,1
DIMELLO 2082,DRESSES,BROWN48,350000,,,Main Department,DIMELLO 2082,BROWN48,1,175000,1
DIMELLO 2082,DRESSES,BROWN50,350000,,,Main Department,DIMELLO 2082,BROWN50,1,175000,1
DIMELLO 2082,DRESSES,BROWN46,350000,,,Main Department,DIMELLO 2082,BROWN46,1,175000,1
DEJAVU 2129,DRESSES,BROWN44,195000,,,Main Department,DEJAVU 2129,BROWN44,1,97500,1
DEJAVU 2129,DRESSES,BROWN42,195000,,,Main Department,DEJAVU 2129,BROWN42,1,97500,1
DEJAVU 2129,DRESSES,BROWN48,195000,,,Main Department,DEJAVU 2129,BROWN48,1,97500,1
NOVEMBER 70783,DRESSES,BROWN44,215000,,,Main Department,NOVEMBER 70783,BROWN44,1,107500,1
NOVEMBER 70783,DRESSES,BROWN46,215000,,,Main Department,NOVEMBER 70783,BROWN46,1,107500,1
NOVEMBER 70783,DRESSES,BROWN48,215000,,,Main Department,NOVEMBER 70783,BROWN48,1,107500,1
NOVEMBER 70783,DRESSES,BROWN42,215000,,,Main Department,NOVEMBER 70783,BROWN42,1,107500,1
2 PIECES 1820,2 PIECES,BROWNL,100000,,,Main Department,2 PIECES 1820,BROWNL,1,50000,1
2 PIECES 1820,2 PIECES,BROWNXL,100000,,,Main Department,2 PIECES 1820,BROWNXL,1,50000,1
G&C 1003,2 PIECES,BLUE38,100000,,,Main Department,G&C 1003,BLUE38,1,50000,1
G&C 1003,2 PIECES,BLUE38,100000,,,Main Department,G&C 1003,BLUE38,1,50000,1
LEGENDA 24405,LONG DRESS,BLUE50,720000,,,Main Department,LEGENDA 24405,BLUE50,1,360000,1
SHEFLY 4023,2 PIECES,BLUE40,195000,,,Main Department,SHEFLY 4023,BLUE40,1,97500,1
SHEFLY 4023,2 PIECES,BLUE38,195000,,,Main Department,SHEFLY 4023,BLUE38,1,97500,1
TTZ WOMEN G30391 ,2 PIECES,BLUE38,215000,,,Main Department,TTZ WOMEN G30391 ,BLUE38,1,107500,1
TTZ WOMEN G30391 ,2 PIECES,BLUE40,215000,,,Main Department,TTZ WOMEN G30391 ,BLUE40,1,107500,1
MILION10686,2 PIECES,BLUE38,125000,,,Main Department,MILION10686,BLUE38,1,62500,1
MILION10686,2 PIECES,BLUE40,125000,,,Main Department,MILION10686,BLUE40,1,62500,1
C G 1003,2 PIECES,BLUE38,100000,,,Main Department,C G 1003,BLUE38,1,50000,1
MAC PAC 4174,CAMISOLE,LIGHT BLUE48,45000,,,Main Department,MAC PAC 4174,LIGHT BLUE48,1,22500,1
MAC PAC 4174,CAMISOLE,LIGHT BLUE44,45000,,,Main Department,MAC PAC 4174,LIGHT BLUE44,1,22500,1
JACK LINE 2876,DRESSESS,BLUE42,45000,,,Main Department,JACK LINE 2876,BLUE42,1,22500,1
JACK LINE 2876,DRESSESS,BLUE46,45000,,,Main Department,JACK LINE 2876,BLUE46,1,22500,1
JACK LINE 2876,DRESSESS,BLUE44,45000,,,Main Department,JACK LINE 2876,BLUE44,1,22500,1
JACK LINE 2876,DRESSESS,BLUE42,45000,,,Main Department,JACK LINE 2876,BLUE42,1,22500,1
JACK LINE 2876,DRESSESS,BLUE48,45000,,,Main Department,JACK LINE 2876,BLUE48,1,22500,1
NESLY 8398,DRESSESS,BLUE46,330000,,,Main Department,NESLY 8398,BLUE46,1,165000,1
NESLY 8398,DRESSESS,BLUE48,330000,,,Main Department,NESLY 8398,BLUE48,1,165000,1
NESLY 8398,DRESSESS,BLUE50,330000,,,Main Department,NESLY 8398,BLUE50,1,165000,1
FAVORI 30026,2 PIECES,BLUE38,195000,,,Main Department,FAVORI 30026,BLUE38,1,97500,1
FAVORI 30026,2 PIECES,BLUE40,195000,,,Main Department,FAVORI 30026,BLUE40,1,97500,1
SANDROM 3291,2 PIECES,BLUE36,185000,,,Main Department,SANDROM 3291,BLUE36,1,92500,1
SANDROM 3291,2 PIECES,BLUE40,185000,,,Main Department,SANDROM 3291,BLUE40,1,92500,1
SANDROM 3291,2 PIECES,BLUE42,185000,,,Main Department,SANDROM 3291,BLUE42,1,92500,1
SLN 260270,2 PIECES,BLUE44,250000,,,Main Department,SLN 260270,BLUE44,1,125000,1
SLN 260270,2 PIECES,BLUE42,250000,,,Main Department,SLN 260270,BLUE42,1,125000,1
JUMPSUIT UNICHIC 5512,DRESSESS,BLUE48,175000,,,Main Department,JUMPSUIT UNICHIC 5512,BLUE48,1,87500,1
JUMPSUIT UNICHIC 5512,DRESSESS,BLUE46,175000,,,Main Department,JUMPSUIT UNICHIC 5512,BLUE46,1,87500,1
JUMPSUIT UNICHIC 5806,DRESSESS,LIGHT BLUE44,165000,,,Main Department,JUMPSUIT UNICHIC 5806,LIGHT BLUE44,1,82500,1
MEES 5512,DRESSESS,BLUE46,175000,,,Main Department,MEES 5512,BLUE46,1,87500,1
MEES 5512,DRESSESS,BLUE48,175000,,,Main Department,MEES 5512,BLUE48,1,87500,1
JUMPSUIT MEES 2070,DRESSESS,BLUE42,145000,,,Main Department,JUMPSUIT MEES 2070,BLUE42,1,72500,1
JUMPSUIT MEES 2070,DRESSESS,BLUE46,145000,,,Main Department,JUMPSUIT MEES 2070,BLUE46,1,72500,1
SHEFLY 1123,SHORT DRESS,BLUE42,165000,,,Main Department,SHEFLY 1123,BLUE42,1,82500,1
SHEFLY 1123,SHORT DRESS,BLUE38,165000,,,Main Department,SHEFLY 1123,BLUE38,1,82500,1
EGELINE 237,DRESSESS,BLUEL,55000,,,Main Department,EGELINE 237,BLUEL,1,27500,1
EGELINE 237,DRESSESS,BLUEM,55000,,,Main Department,EGELINE 237,BLUEM,1,27500,1
EGELINE 1096,DRESSESS,DARK BLUES,55000,,,Main Department,EGELINE 1096,DARK BLUES,1,27500,1
WARYANT86146,SHORT DRESS,BLUE42,235000,,,Main Department,WARYANT86146,BLUE42,1,117500,1
WARYANT86146,SHORT DRESS,BLUE46,235000,,,Main Department,WARYANT86146,BLUE46,1,117500,1
LAFILAZZ  3399,SHORT DRESS,BLUE48,195000,,,Main Department,LAFILAZZ  3399,BLUE48,1,97500,1
JUPITER 9149,DRESSESS,BLACK52,100000,,,Main Department,JUPITER 9149,BLACK52,1,50000,1
MAVELINO 1361 BL 46,SUITS,BLUE46,235000,,,Main Department,MAVELINO 1361 BL 46,BLUE46,1,117500,1
MAVELINO1361 BL 42,SUITS,BLUE42,235000,,,Main Department,MAVELINO1361 BL 42,BLUE42,1,117500,1
MAVELINO1361 BL 44,SUITS,BLUE44,235000,,,Main Department,MAVELINO1361 BL 44,BLUE44,1,117500,1
ROXELAN1304,DRESSESS,BLUE40,245000,,,Main Department,ROXELAN1304,BLUE40,1,122500,1
ROXELAN1304,DRESSESS,BLUE36,245000,,,Main Department,ROXELAN1304,BLUE36,1,122500,1
ROXELAN1304,DRESSESS,BLUE38,245000,,,Main Department,ROXELAN1304,BLUE38,1,122500,1
GIO1612,DRESSESS,BLUE38,175000,,,Main Department,GIO1612,BLUE38,1,87500,1
GIO1612,DRESSESS,BLUE36,175000,,,Main Department,GIO1612,BLUE36,1,87500,1
GIO1612,DRESSESS,BLUE40,175000,,,Main Department,GIO1612,BLUE40,1,87500,1
GIO1612,DRESSESS,BLUE42,175000,,,Main Department,GIO1612,BLUE42,1,87500,1
IDILIST 5005,DRESSESS,LIGHT BLUE42,275000,,,Main Department,IDILIST 5005,LIGHT BLUE42,1,137500,1
IDILIST 5005,DRESSESS,LIGHT BLUE36,275000,,,Main Department,IDILIST 5005,LIGHT BLUE36,1,137500,1
VALS 2420,DRESSESS,LIGHT BLUE46,250000,,,Main Department,VALS 2420,LIGHT BLUE46,1,125000,1
VALS 2420,DRESSESS,LIGHT BLUE48,250000,,,Main Department,VALS 2420,LIGHT BLUE48,1,125000,1
PREETY WOMAN 1073,DRESSESS,LIGHT BLUE42,195000,,,Main Department,PREETY WOMAN 1073,LIGHT BLUE42,1,97500,1
NOVEMBER 80119,SHORT DRESS,BLUE 46,200000,,,Main Department,NOVEMBER 80119,BLUE 46,1,100000,1
NOVEMBER 80119,SHORT DRESS,BLUE 44,200000,,,Main Department,NOVEMBER 80119,BLUE 44,1,100000,1
NOVEMBER 80119,SHORT DRESS,BLUE 42,200000,,,Main Department,NOVEMBER 80119,BLUE 42,1,100000,1
NOVEMBER 80119,SHORT DRESS,BLUE 48,200000,,,Main Department,NOVEMBER 80119,BLUE 48,1,100000,1
NOMENS 2387 38,SHORT DRESS,BLUE 40,220000,,,Main Department,NOMENS 2387 38,BLUE 40,1,110000,1
NOMENS 2387 36,SHORT DRESS,BLUE 36,220000,,,Main Department,NOMENS 2387 36,BLUE 36,1,110000,1
ROLEXAN 7579,SHORT DRESS,BLUE 38,195000,,,Main Department,ROLEXAN 7579,BLUE 38,1,97500,1
LAFILAZZI 5001 46,SHORT DRESS,BLUE46,175000,,,Main Department,LAFILAZZI 5001 46,BLUE46,1,87500,1
LAFILAZZI 5001 44,SHORT DRESS,BLUE44,175000,,,Main Department,LAFILAZZI 5001 44,BLUE44,1,87500,1
MIA MULLER 6358 ,SHORT DRESS,BLUE 36,245000,,,Main Department,MIA MULLER 6358 ,BLUE 36,1,122500,1
LHOTSE 7211,SHORT DRESS,BLUE 38,175000,,,Main Department,LHOTSE 7211,BLUE 38,1,87500,1
LHOTSE 7211,SHORT DRESS,BLUE 36,175000,,,Main Department,LHOTSE 7211,BLUE 36,1,87500,1
live forever 24947,SHORT DRESS,BLUE50,245000,,,Main Department,live forever 24947,BLUE50,1,122500,1
VENDE 796,SHORT DRESS,BLUE42,185000,,,Main Department,VENDE 796,BLUE42,1,92500,1
NARCISSE 1657,SHORT DRESS,BLUE44,285000,,,Main Department,NARCISSE 1657,BLUE44,1,142500,1
NARCISSE 1657,SHORT DRESS,BLUE38,285000,,,Main Department,NARCISSE 1657,BLUE38,1,142500,1
NARCISSE 1657,SHORT DRESS,BLUE40,285000,,,Main Department,NARCISSE 1657,BLUE40,1,142500,1
LHOTSE 7470,SHORT DRESS,BLUE 40,195000,,,Main Department,LHOTSE 7470,BLUE 40,1,97500,1
LHOTSE 7470,SHORT DRESS,BLUE 36,195000,,,Main Department,LHOTSE 7470,BLUE 36,1,97500,1
SAMSARA 5862,SHORT DRESS,PALE BLUE2,145000,,,Main Department,SAMSARA 5862,PALE BLUE2,1,72500,1
LADIYYA CLBW 8267,DRESSESS,BLUE 44,195000,,,Main Department,LADIYYA CLBW 8267,BLUE 44,1,97500,1
LADIYYA CLBW 8267,DRESSESS,BLUE 48,195000,,,Main Department,LADIYYA CLBW 8267,BLUE 48,1,97500,1
SHEFLY 4223,SHORT DRESS,BLUE 48,195000,,,Main Department,SHEFLY 4223,BLUE 48,1,97500,1
SHEFLY 4223,SHORT DRESS,BLUE 50,195000,,,Main Department,SHEFLY 4223,BLUE 50,1,97500,1
G &  C 5663,SHORT DRESS,BLUE38,145000,,,Main Department,G &  C 5663,BLUE38,1,72500,1
MAGRO 8599,SHORT DRESS,BLUE 38,285000,,,Main Department,MAGRO 8599,BLUE 38,1,142500,1
VAL 2029 ,SHORT DRESS,BLUE 46,285000,,,Main Department,VAL 2029 ,BLUE 46,1,142500,1
IDEAL 8611,DRESSESS,BLUE 20,880000,,,Main Department,IDEAL 8611,BLUE 20,1,440000,1
LEGENDA 24111,DRESSESS,BLUE46,700000,,,Main Department,LEGENDA 24111,BLUE46,1,350000,1
LEGENDA 24111,DRESSESS,BLUE48,700000,,,Main Department,LEGENDA 24111,BLUE48,1,350000,1
GUMANIZE 172,SHORT DRESS,BLUE 52,300000,,,Main Department,GUMANIZE 172,BLUE 52,1,150000,1
GUMANIZE 172,SHORT DRESS,BLUE 56,300000,,,Main Department,GUMANIZE 172,BLUE 56,1,150000,1
GUMANIZE 172,SHORT DRESS,BLUE 50,300000,,,Main Department,GUMANIZE 172,BLUE 50,1,150000,1
MY TWINS 226011,DRESSESS,BLUE44,175000,,,Main Department,MY TWINS 226011,BLUE44,1,87500,1
PRETTY WOMAN 1242,SHORT DRESS,BLUE 36,185000,,,Main Department,PRETTY WOMAN 1242,BLUE 36,1,92500,1
PRETTY WOMAN 1242,SHORT DRESS,BLUE 38,185000,,,Main Department,PRETTY WOMAN 1242,BLUE 38,1,92500,1
5695,CLUTCH,BLUE ,65000,,,Main Department,5695,BLUE ,1,32500,1
5695,CLUTCH,BLUE ,65000,,,Main Department,5695,BLUE ,1,32500,1
921,CLUTCH,BLUE ,55000,,,Main Department,921,BLUE ,1,27500,1
921,CLUTCH,BLUE ,55000,,,Main Department,921,BLUE ,1,27500,1
7881,CLUTCH,BLUE ,85000,,,Main Department,7881,BLUE ,1,42500,1
CODRELIA 5908,DRESSESS,LAVENDER48,365000,,,Main Department,CODRELIA 5908,LAVENDER48,1,182500,1
SEREFVURAL,DRESSESS,LAVENDER44,275000,,,Main Department,SEREFVURAL,LAVENDER44,1,137500,1
FAVANA,DRESSESS,LAVENDER50,390000,,,Main Department,FAVANA,LAVENDER50,1,195000,1
RIYAMOR 6277,DRESSESS,LAVENDER46,400000,,,Main Department,RIYAMOR 6277,LAVENDER46,1,200000,1
NAZELLA,DRESSESS,LAVENDER48,350000,,,Main Department,NAZELLA,LAVENDER48,1,175000,1
LEGENDA,DRESSESS,LAVENDER48,350000,,,Main Department,LEGENDA,LAVENDER48,1,175000,1
MODA RUJI 7062,DRESSESS,LAVENDER48,275000,,,Main Department,MODA RUJI 7062,LAVENDER48,1,137500,1
ELISHA,DRESSESS,LAVENDER44,680000,,,Main Department,ELISHA,LAVENDER44,1,340000,1
RIYAMOR 6277,DRESSESS,LAVENDER44,400000,,,Main Department,RIYAMOR 6277,LAVENDER44,1,200000,1
RIYAMOR 6277,DRESSESS,LAVENDER50,400000,,,Main Department,RIYAMOR 6277,LAVENDER50,1,200000,1
DORIDORCA 6070,DRESSESS,BLUE44,395000,,,Main Department,DORIDORCA 6070,BLUE44,1,197500,1
DORIDORCA 6070,DRESSESS,BLUE46,395000,,,Main Department,DORIDORCA 6070,BLUE46,1,197500,1
LAVIANA 7224,DRESSESS,BLUE46,220000,,,Main Department,LAVIANA 7224,BLUE46,1,110000,1
LAVIANA 7224,DRESSESS,BLUE50,220000,,,Main Department,LAVIANA 7224,BLUE50,1,110000,1
LAGONSA 3175,DRESSESS,BLUE38,200000,,,Main Department,LAGONSA 3175,BLUE38,1,100000,1
LAMONNA 1320,DRESSESS,BLUE48,200000,,,Main Department,LAMONNA 1320,BLUE48,1,100000,1
ILMIO 1721,DRESSESS,BLUE38,200000,,,Main Department,ILMIO 1721,BLUE38,1,100000,1
ILMIO 1721,DRESSESS,BLUE50,200000,,,Main Department,ILMIO 1721,BLUE50,1,100000,1
ILMIO 3039,DRESSESS,BLUE42,200000,,,Main Department,ILMIO 3039,BLUE42,1,100000,1
LAVIANNA 7315,DRESSESS,BLUE58,200000,,,Main Department,LAVIANNA 7315,BLUE58,1,100000,1
DRESS 1820,DRESSESS,BLUE46,180000,,,Main Department,DRESS 1820,BLUE46,1,90000,1
DRESS 1820,DRESSESS,BLUE50,180000,,,Main Department,DRESS 1820,BLUE50,1,90000,1
DRESS 1820,DRESSESS,BLUE52,180000,,,Main Department,DRESS 1820,BLUE52,1,90000,1
GUNBEYI 2040,DRESSESS,BLUE42,100000,,,Main Department,GUNBEYI 2040,BLUE42,1,50000,1
LAFILAZZ 3422,2 PIECES,BLUEXL,80000,,,Main Department,LAFILAZZ 3422,BLUEXL,1,40000,1
LAFILAZZ 3422,2 PIECES,BLUEM,80000,,,Main Department,LAFILAZZ 3422,BLUEM,1,40000,1
LAFILAZZ 3422,2 PIECES,BLUEL,80000,,,Main Department,LAFILAZZ 3422,BLUEL,1,40000,1
MOREMUR 269,DRESSESS,WHITE3,285000,,,Main Department,MOREMUR 269,WHITE3,1,142500,1
MOREMUR 269,DRESSESS,WHITE2,285000,,,Main Department,MOREMUR 269,WHITE2,1,142500,1
MOREMUR 269,DRESSESS,WHITE1,285000,,,Main Department,MOREMUR 269,WHITE1,1,142500,1
LEGENDA 24107,DRESSESS,WHITE48,585000,,,Main Department,LEGENDA 24107,WHITE48,1,292500,1
MARILENE 8952,DRESSESS,WHITE42,395000,,,Main Department,MARILENE 8952,WHITE42,1,197500,1
MARILENE 8952,DRESSESS,WHITE40,395000,,,Main Department,MARILENE 8952,WHITE40,1,197500,1
MARILENE 8952,DRESSESS,WHITE38,395000,,,Main Department,MARILENE 8952,WHITE38,1,197500,1
MARILENE 8952,DRESSESS,WHITE44,395000,,,Main Department,MARILENE 8952,WHITE44,1,197500,1
LEONESSA 5206,DRESSESS,WHITE44,480000,,,Main Department,LEONESSA 5206,WHITE44,1,240000,1
LEONESSA 5206,DRESSESS,WHITE50,480000,,,Main Department,LEONESSA 5206,WHITE50,1,240000,1
MISS GLORIA 4281,DRESSESS,WHITE52,300000,,,Main Department,MISS GLORIA 4281,WHITE52,1,150000,1
